source1_entity_id	split	country
S1-259299200	threshold	US
S1-116754454	threshold	US
S1-535023458	threshold	US
S1-740646008	threshold	India
S1-814623763	threshold	US
S1-363920130	threshold	US
S1-802639738	threshold	US
S1-313432701	threshold	US
S1-145323142	threshold	US
S1-656939844	threshold	US
S1-768245446	threshold	India
S1-160107415	threshold	India
S1-452760877	threshold	India
S1-665454292	threshold	US
S1-462295081	threshold	US
S1-720777208	threshold	US
S1-942989838	threshold	India
S1-123314221	threshold	US
S1-413479300	threshold	India
S1-707453626	threshold	India
S1-899160862	threshold	US
S1-850909643	threshold	US
S1-351650918	threshold	US
S1-403222709	threshold	India
S1-285917103	threshold	US
S1-672619718	threshold	India
S1-27774437	threshold	US
S1-278699217	threshold	India
S1-681006781	threshold	US
S1-634440477	threshold	US
S1-389987559	threshold	India
S1-886461910	threshold	US
S1-890702039	threshold	India
S1-6524044	threshold	India
S1-471008112	threshold	US
S1-149520294	threshold	US
S1-80626235	threshold	India
S1-334037410	threshold	US
S1-672656720	threshold	India
S1-394908830	threshold	India
S1-655113384	threshold	US
S1-886101798	threshold	US
S1-155138087	threshold	US
S1-917549477	threshold	India
S1-758242343	threshold	US
S1-93651879	threshold	US
S1-445199057	threshold	India
S1-925636547	threshold	India
S1-895816860	threshold	US
S1-949882097	threshold	US
S1-514502140	threshold	US
S1-502142169	threshold	US
S1-953881828	threshold	US
S1-828152296	threshold	US
S1-808625403	threshold	India
S1-571396862	threshold	India
S1-179153554	threshold	US
S1-457833337	threshold	India
S1-536869659	threshold	India
S1-139258178	threshold	India
S1-833566953	threshold	US
S1-174866628	threshold	India
S1-906924735	threshold	US
S1-174585329	threshold	India
S1-674631569	threshold	US
S1-596786271	threshold	US
S1-830580991	threshold	US
S1-670412047	threshold	US
S1-104768649	threshold	US
S1-5607632	threshold	India
S1-323580136	threshold	India
S1-877031369	threshold	India
S1-724459727	threshold	India
S1-312906072	threshold	India
S1-474242269	threshold	India
S1-17330454	threshold	US
S1-70333006	threshold	India
S1-422313808	threshold	India
S1-752679228	threshold	US
S1-807045474	threshold	US
S1-204389514	threshold	US
S1-135840557	threshold	US
S1-718213697	threshold	US
S1-570641759	threshold	US
S1-173266147	threshold	US
S1-662533196	threshold	India
S1-595113724	threshold	US
S1-789107547	threshold	US
S1-369854450	threshold	India
S1-693051095	threshold	India
S1-151293010	threshold	India
S1-564101373	threshold	India
S1-106078863	threshold	US
S1-746020253	threshold	India
S1-227046670	threshold	US
S1-869052632	threshold	US
S1-641597196	threshold	US
S1-973372756	threshold	US
S1-443035349	threshold	India
S1-833923489	threshold	US
S1-489074239	threshold	US
S1-826180115	threshold	India
S1-659921717	threshold	US
S1-579700280	threshold	India
S1-652954114	threshold	US
S1-655303558	threshold	US
S1-194958299	threshold	India
S1-677031419	threshold	India
S1-475770159	threshold	India
S1-944684905	threshold	India
S1-50968049	threshold	US
S1-343745785	threshold	US
S1-391197583	threshold	India
S1-980764701	threshold	India
S1-13092957	threshold	US
S1-96708205	threshold	India
S1-15813859	threshold	US
S1-553255333	threshold	India
S1-357255048	threshold	India
S1-888568531	threshold	India
S1-57281874	threshold	US
S1-57322810	threshold	India
S1-324006594	threshold	US
S1-883824025	threshold	India
S1-3059666	threshold	US
S1-480722763	threshold	US
S1-908422902	threshold	India
S1-313349899	threshold	US
S1-640587732	threshold	US
S1-396373334	threshold	India
S1-715226416	threshold	US
S1-852998661	threshold	India
S1-639103419	threshold	US
S1-446147850	threshold	US
S1-138720470	threshold	India
S1-663350196	threshold	US
S1-315242322	threshold	US
S1-808531145	threshold	India
S1-61633866	threshold	US
S1-51456813	threshold	US
S1-209868713	threshold	US
S1-644131179	threshold	India
S1-369700044	threshold	US
S1-518485227	threshold	India
S1-663354472	threshold	US
S1-387760464	threshold	India
S1-650956810	threshold	India
S1-39010855	threshold	India
S1-438562151	threshold	India
S1-769708823	threshold	US
S1-737566984	threshold	US
S1-464905712	threshold	India
S1-661340205	threshold	US
S1-633759798	threshold	US
S1-403603792	threshold	US
S1-793405616	threshold	India
S1-209880745	threshold	US
S1-960728974	threshold	India
S1-170412505	threshold	India
S1-428098138	threshold	India
S1-10597095	threshold	US
S1-971687744	threshold	US
S1-71355461	threshold	US
S1-395407593	threshold	India
S1-229581628	threshold	US
S1-647228300	threshold	India
S1-457878679	threshold	US
S1-780498580	threshold	India
S1-218908955	threshold	US
S1-318018542	threshold	US
S1-46980048	threshold	US
S1-578821184	threshold	India
S1-800336894	threshold	India
S1-642632698	threshold	US
S1-870298638	threshold	India
S1-234151313	threshold	US
S1-976641060	threshold	US
S1-214918972	threshold	US
S1-248590415	threshold	US
S1-910550060	threshold	US
S1-982431660	threshold	US
S1-866450547	threshold	India
S1-945524075	threshold	US
S1-751519238	threshold	US
S1-905197539	threshold	US
S1-955830124	threshold	US
S1-859973031	threshold	US
S1-34337124	threshold	US
S1-4119929	threshold	US
S1-942215001	threshold	India
S1-904958596	threshold	India
S1-940484530	threshold	India
S1-168542997	threshold	India
S1-904098631	threshold	US
S1-354514123	threshold	India
S1-34202843	threshold	US
S1-738275149	threshold	India
S1-909934664	threshold	US
S1-714260082	threshold	US
S1-820613883	threshold	US
S1-883344083	threshold	US
S1-973000300	threshold	India
S1-456826685	threshold	US
S1-842622282	threshold	India
S1-931394473	threshold	US
S1-292320604	threshold	India
S1-410874269	threshold	US
S1-811319897	threshold	US
S1-103120265	threshold	India
S1-372447229	threshold	India
S1-916503156	threshold	US
S1-850284997	threshold	India
S1-189664574	threshold	India
S1-685550862	threshold	US
S1-601205561	threshold	India
S1-548709350	threshold	India
S1-361481324	threshold	US
S1-415207546	threshold	US
S1-997513805	threshold	US
S1-272444623	threshold	India
S1-147543000	threshold	US
S1-653426874	threshold	India
S1-827415076	threshold	US
S1-816865563	threshold	US
S1-921134815	threshold	US
S1-684211973	threshold	India
S1-545808398	threshold	US
S1-192457182	threshold	US
S1-866728795	threshold	US
S1-217818221	threshold	US
S1-822927066	threshold	India
S1-185960211	threshold	India
S1-981918002	threshold	India
S1-153208654	threshold	US
S1-357195378	threshold	US
S1-335007462	threshold	India
S1-426047529	threshold	US
S1-783863306	threshold	US
S1-447214186	threshold	India
S1-311936719	threshold	US
S1-431394523	threshold	India
S1-217300366	threshold	US
S1-672405161	threshold	India
S1-292741135	threshold	India
S1-764826606	threshold	US
S1-360824041	threshold	US
S1-777694756	threshold	India
S1-584380130	threshold	US
S1-223797630	threshold	US
S1-320684089	threshold	US
S1-225757609	threshold	US
S1-760597924	threshold	US
S1-787356275	threshold	US
S1-575923620	threshold	US
S1-823739111	threshold	US
S1-494419887	threshold	India
S1-913755758	threshold	US
S1-438808495	threshold	US
S1-509294173	threshold	India
S1-636980430	threshold	US
S1-456571393	threshold	US
S1-998279634	threshold	US
S1-619031106	threshold	US
S1-861040500	threshold	US
S1-706378916	threshold	US
S1-285004928	threshold	India
S1-856225501	threshold	US
S1-341292639	threshold	US
S1-708381350	threshold	US
S1-517777689	threshold	US
S1-25546143	threshold	US
S1-920958127	threshold	US
S1-42220602	threshold	US
S1-317177578	threshold	US
S1-252079777	threshold	India
S1-74131543	threshold	US
S1-960474216	threshold	US
S1-310633705	threshold	US
S1-918052349	threshold	US
S1-984949895	threshold	India
S1-39875802	threshold	US
S1-103093314	threshold	India
S1-489659362	threshold	India
S1-643839389	threshold	US
S1-74932992	threshold	India
S1-830808845	threshold	US
S1-302808411	threshold	India
S1-264755239	threshold	India
S1-850493745	threshold	India
S1-945700102	threshold	India
S1-57547913	threshold	US
S1-730203002	threshold	US
S1-902860209	threshold	US
S1-744954854	threshold	India
S1-379701877	threshold	US
S1-548558676	threshold	India
S1-707620808	threshold	US
S1-128219685	threshold	US
S1-422652030	threshold	US
S1-82498590	threshold	US
S1-804494066	threshold	US
S1-792989810	threshold	US
S1-602848428	threshold	US
S1-763556308	threshold	US
S1-950763374	threshold	US
S1-226056952	threshold	India
S1-510055860	threshold	India
S1-13197842	threshold	US
S1-360793942	threshold	US
S1-883197226	threshold	India
S1-662953640	threshold	US
S1-90479048	threshold	India
S1-308686319	threshold	India
S1-972981769	threshold	India
S1-439984091	threshold	US
S1-351070633	threshold	US
S1-722562830	threshold	India
S1-757863478	threshold	US
S1-207780399	threshold	US
S1-671474875	threshold	India
S1-734816593	threshold	US
S1-198279359	threshold	India
S1-204426133	threshold	US
S1-397645405	threshold	India
S1-563466879	threshold	US
S1-536479278	threshold	US
S1-492639121	threshold	US
S1-614561292	threshold	India
S1-8339857	threshold	US
S1-276569733	threshold	US
S1-192603609	threshold	US
S1-588836501	threshold	US
S1-785376764	threshold	US
S1-746931749	threshold	US
S1-33949847	threshold	India
S1-117686396	threshold	India
S1-661685085	threshold	US
S1-829265555	threshold	US
S1-663699961	threshold	India
S1-412617309	threshold	India
S1-817580672	threshold	India
S1-507684874	threshold	US
S1-356386866	threshold	India
S1-522954343	threshold	US
S1-616222445	threshold	US
S1-670583239	threshold	US
S1-743637319	threshold	India
S1-210872706	threshold	India
S1-3040952	threshold	US
